  9     65       96           -67812.79692      -61057.26299    0.480939E-06    0.500978E-08
  9     66      192           -67812.81048      -61057.27656    0.108853E-05    0.566941E-08
  9     67      192           -67812.83063      -61057.29670    0.130796E-05    0.681227E-08
  9     68      192           -67812.82720      -61057.29327    0.126768E-05    0.660250E-08
  9     69       48           -67812.87338      -61057.33946    0.482835E-06    0.100591E-07
  9     70       96           -67812.87207      -61057.33814    0.954120E-06    0.993875E-08
  9     71      192           -67812.88936      -61057.35543    0.223412E-05    0.116361E-07
  9     72       96           -67812.86915      -61057.33522    0.929109E-06    0.967821E-08
  9     73       48           -67812.77518      -61057.24125    0.197237E-06    0.410910E-08
  9     74       96           -67812.80572      -61057.27179    0.521133E-06    0.542847E-08
  9     75       96           -67812.84596      -61057.31203    0.752049E-06    0.783384E-08
  9     76      192           -67812.86070      -61057.32677    0.172039E-05    0.896037E-08
  9     77       96           -67812.85495      -61057.32102    0.816299E-06    0.850311E-08
  9     78       48           -67812.87663      -61057.34270    0.497318E-06    0.103608E-07
  9     79       96           -67812.89835      -61057.36442    0.121247E-05    0.126299E-07
  9     80       32           -67812.80120      -61057.26727    0.166700E-06    0.520939E-08
  9     81       96           -67812.89119      -61057.35726    0.113582E-05    0.118315E-07
  9     82       16           -67812.84558      -61057.31165    0.124910E-06    0.780689E-08
 10      1       96           -68563.19951      -61057.05070    0.694455E-07    0.723391E-09
 10      2      192           -68563.22623      -61057.07742    0.177204E-06    0.922938E-09
 10      3       96           -68563.19852      -61057.04972    0.688254E-07    0.716931E-09
 10      4       96           -68563.19838      -61057.04958    0.687370E-07    0.716010E-09
 10      5       48           -68563.21124      -61057.06243    0.386428E-07    0.805059E-09
 10      6       48           -68563.24170      -61057.09290    0.510109E-07    0.106273E-08
 10      7      192           -68563.19709      -61057.04828    0.135861E-06    0.707607E-09
 10      8       96           -68563.20784      -61057.05903    0.749270E-07    0.780489E-09
 10      9       96           -68563.21364      -61057.06484    0.789966E-07    0.822881E-09
 10     10      192           -68563.25766      -61057.10886    0.236002E-06    0.122918E-08
 10     11       96           -68563.19797      -61057.04916    0.684780E-07    0.713313E-09
 10     12      192           -68563.22825      -61057.07945    0.180499E-06    0.940099E-09
 10     13       96           -68563.24672      -61057.09791    0.106793E-06    0.111243E-08
 10     14      192           -68563.24614      -61057.09733    0.212466E-06    0.110659E-08
 10     15       96           -68563.22693      -61057.07813    0.891709E-07    0.928863E-09
 10     16      192           -68563.22335      -61057.07455    0.172614E-06    0.899031E-09
 10     17      192           -68563.25546      -61057.10666    0.231316E-06    0.120477E-08
 10     18      192           -68563.25561      -61057.10680    0.231614E-06    0.120632E-08
 10     19      192           -68563.25470      -61057.10590    0.229717E-06    0.119644E-08
 10     20      192           -68563.26407      -61057.11526    0.250187E-06    0.130306E-08
 10     21      192           -68563.27507      -61057.12626    0.276583E-06    0.144054E-08
 10     22      192           -68563.27252      -61057.12372    0.270238E-06    0.140749E-08
 10     23      192           -68563.23484      -61057.08603    0.191664E-06    0.998250E-09
 10     24      192           -68563.19848      -61057.04967    0.137598E-06    0.716656E-09
 10     25       96           -68563.19666      -61057.04785    0.676645E-07    0.704839E-09
 10     26       96           -68563.23259      -61057.08378    0.938890E-07    0.978011E-09
 10     27      192           -68563.22735      -61057.07854    0.179013E-06    0.932358E-09
 10     28       64           -68563.25601      -61057.10720    0.774874E-07    0.121074E-08
 10     29      192           -68563.24584      -61057.09703    0.211886E-06    0.110357E-08
 10     30      192           -68563.22906      -61057.08025    0.181830E-06    0.947032E-09
 10     31      192           -68563.24792      -61057.09911    0.215941E-06    0.112470E-08
 10     32      192           -68563.24485      -61057.09605    0.209992E-06    0.109371E-08
 10     33      192           -68563.26372      -61057.11491    0.249393E-06    0.129892E-08
 10     34       96           -68563.22979      -61057.08099    0.915262E-07    0.953398E-09
 10     35       48           -68563.20800      -61057.05920    0.375189E-07    0.781643E-09
 10     36      192           -68563.24395      -61057.09515    0.208272E-06    0.108475E-08
 10     37       48           -68563.20696      -61057.05815    0.371635E-07    0.774239E-09
 10     38      192           -68563.28889      -61057.14008    0.313703E-06    0.163387E-08
 10     39      192           -68563.28843      -61057.13963    0.312416E-06    0.162717E-08
 10     40       96           -68563.29626      -61057.14745    0.167752E-06    0.174741E-08
 10     41       96           -68563.29383      -61057.14503    0.164089E-06    0.170926E-08
 10     42       32           -68563.25704      -61057.10823    0.391099E-07    0.122218E-08
 10     43       16           -68563.27082      -61057.12201    0.221727E-07    0.138580E-08
 10     44       48           -68563.20535      -61057.05654    0.366217E-07    0.762952E-09
 10     45      192           -68563.25355      -61057.10474    0.227315E-06    0.118393E-08
 10     46       48           -68563.24488      -61057.09607    0.525108E-07    0.109398E-08
 10     47      192           -68563.27231      -61057.12350    0.269697E-06    0.140467E-08
 10     48      192           -68563.25558      -61057.10677    0.231548E-06    0.120598E-08
 10     49       48           -68563.21547      -61057.06666    0.401602E-07    0.836670E-09
 10     50       48           -68563.26774      -61057.11893    0.646748E-07    0.134739E-08
 10     51      192           -68563.29441      -61057.14560    0.329911E-06    0.171829E-08
 10     52      192           -68563.30566      -61057.15685    0.365517E-06    0.190373E-08
 10     53       24           -68563.22534      -61057.07653    0.219711E-07    0.915464E-09
 10     54       96           -68563.30286      -61057.15405    0.178159E-06    0.185582E-08
 10     55       96           -68563.21527      -61057.06647    0.801784E-07    0.835192E-09
 10     56       32           -68563.24851      -61057.09971    0.361857E-07    0.113080E-08
 10     57       96           -68563.26640      -61057.11759    0.127784E-06    0.133108E-08
 10     58       48           -68563.30263      -61057.15382    0.888954E-07    0.185199E-08
 10     59       96           -68563.30455      -61057.15574    0.180930E-06    0.188469E-08
 10     60       96           -68563.30780      -61057.15900    0.186372E-06    0.194138E-08
 10     61       16           -68563.23690      -61057.08809    0.162751E-07    0.101719E-08
 10     62       96           -68563.29162      -61057.14281    0.160807E-06    0.167507E-08
 10     63       48           -68563.30391      -61057.15510    0.899371E-07    0.187369E-08
 10     64       96           -68563.29514      -61057.14634    0.166058E-06    0.172977E-08
 10     65       48           -68563.32761      -61057.17880    0.111625E-06    0.232553E-08
 11      1       96           -69313.62809      -61056.86441    0.127090E-07    0.132386E-09
 11      2       48           -69313.62715      -61056.86346    0.630017E-08    0.131254E-09
 11      3       96           -69313.65893      -61056.89524    0.168341E-07    0.175356E-09
 11      4      192           -69313.68541      -61056.92172    0.428602E-07    0.223230E-09
 11      5       96           -69313.62681      -61056.86313    0.125616E-07    0.130850E-09
 11      6      192           -69313.65819      -61056.89451    0.334428E-07    0.174181E-09
 11      7      192           -69313.65744      -61056.89376    0.332150E-07    0.172995E-09
 11      8      192           -69313.65830      -61056.89461    0.334742E-07    0.174345E-09
 11      9      192           -69313.67591      -61056.91222    0.393029E-07    0.204702E-09
 11     10      192           -69313.65793      -61056.89424    0.333634E-07    0.173767E-09
 11     11       96           -69313.63928      -61056.87559    0.140736E-07    0.146600E-09
 11     12       96           -69313.70426      -61056.94057    0.254478E-07    0.265082E-09
 11     13      192           -69313.70946      -61056.94577    0.533654E-07    0.277945E-09
 11     14       96           -69313.68995      -61056.92626    0.223354E-07    0.232661E-09
 11     15       96           -69313.70310      -61056.93942    0.251811E-07    0.262303E-09
 11     16      192           -69313.66833      -61056.90464    0.366788E-07    0.191036E-09
 11     17      192           -69313.70143      -61056.93774    0.495999E-07    0.258333E-09
 11     18       48           -69313.70704      -61056.94335    0.130499E-07    0.271873E-09
 11     19      192           -69313.71851      -61056.95482    0.579552E-07    0.301850E-09
 11     20       48           -69313.64847      -61056.88478    0.765170E-08    0.159410E-09
 11     21       96           -69313.66195      -61056.89826    0.173034E-07    0.180244E-09
 11     22       48           -69313.62968      -61056.86599    0.644705E-08    0.134313E-09
 11     23      192           -69313.67752      -61056.91383    0.398865E-07    0.207742E-09
 11     24       96           -69313.68931      -61056.92562    0.222055E-07    0.231307E-09
 11     25       96           -69313.71057      -61056.94688    0.269533E-07    0.280764E-09
 11     26      192           -69313.71815      -61056.95446    0.577643E-07    0.300856E-09
 11     27       96           -69313.68511      -61056.92142    0.213710E-07    0.222615E-09
 11     28       96           -69313.71676      -61056.95307    0.285198E-07    0.297081E-09
 11     29       96           -69313.73547      -61056.97178    0.338232E-07    0.352325E-09
 11     30       96           -69313.68841      -61056.92472    0.220247E-07    0.229424E-09
 11     31       96           -69313.73744      -61056.97375    0.344348E-07    0.358696E-09
 11     32      192           -69313.74174      -61056.97805    0.716215E-07    0.373029E-09
 11     33       96           -69313.72588      -61056.96219    0.309902E-07    0.322815E-09
 11     34       48           -69313.73495      -61056.97126    0.168312E-07    0.350649E-09
 11     35       96           -69313.72839      -61056.96471    0.317101E-07    0.330313E-09
 12      1        8           -70064.06517      -61056.68660    0.209416E-09    0.261770E-10
 12      2      192           -70064.09310      -61056.71453    0.648323E-08    0.337668E-10
 12      3       96           -70064.12351      -61056.74494    0.427722E-08    0.445544E-10
 12      4       96           -70064.13387      -61056.75530    0.470055E-08    0.489641E-10
 12      5       96           -70064.13171      -61056.75314    0.460920E-08    0.480125E-10
 12      6       96           -70064.09231      -61056.71374    0.321844E-08    0.335254E-10
 12      7      192           -70064.12289      -61056.74432    0.850577E-08    0.443009E-10
 12      8       12           -70064.07365      -61056.69508    0.339361E-09    0.282801E-10
 12      9       96           -70064.14746      -61056.76889    0.532078E-08    0.554248E-10
 12     10      192           -70064.15224      -61056.77367    0.111148E-07    0.578896E-10
 12     11       96           -70064.12175      -61056.74318    0.420888E-08    0.438425E-10
 12     12       24           -70064.12149      -61056.74292    0.104980E-08    0.437419E-10
 12     13       96           -70064.16960      -61056.79103    0.651057E-08    0.678184E-10
 12     14       48           -70064.13176      -61056.75319    0.230559E-08    0.480331E-10
 12     15       48           -70064.13138      -61056.75281    0.229770E-08    0.478687E-10
 12     16       96           -70064.16325      -61056.78468    0.614429E-08    0.640030E-10
 12     17       96           -70064.14087      -61056.76230    0.501028E-08    0.521904E-10
 12     18      192           -70064.17831      -61056.79974    0.140973E-07    0.734234E-10
 12     19       24           -70064.18632      -61056.80775    0.189558E-08    0.789823E-10
 12     20        4           -70064.09081      -61056.71224    0.132279E-09    0.330698E-10
 12     21       12           -70064.18951      -61056.81094    0.975790E-09    0.813158E-10
 12     22        8           -70064.18482      -61056.80625    0.623289E-09    0.779111E-10
 13      1       32           -70814.54558      -61056.55213    0.245876E-09    0.768361E-11
 13      2       48           -70814.54591      -61056.55246    0.369925E-09    0.770676E-11
 13      3       96           -70814.57501      -61056.58156    0.964552E-09    0.100474E-10
 13      4      192           -70814.58531      -61056.59186    0.211903E-08    0.110366E-10
 13      5       96           -70814.60588      -61056.61243    0.127809E-08    0.133135E-10
 13      6       16           -70814.56608      -61056.57263    0.148189E-09    0.926183E-11
 13      7       48           -70814.61397      -61056.62052    0.687906E-09    0.143314E-10
 13      8       32           -70814.62200      -61056.62855    0.493465E-09    0.154208E-10
 14      1       48           -71565.03360      -61056.42527    0.116024E-09    0.241717E-11
 14      2       24           -71565.04294      -61056.43460    0.631654E-10    0.263189E-11
 14      3       48           -71565.06234      -61056.45401    0.150782E-09    0.314129E-11
 15      1       16           -72315.51012      -61056.28691    0.109561E-10    0.684757E-12
 16      1        1           -73065.97876      -61056.14066    0.180535E-12    0.180535E-12
